date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:57	498/498	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Dec%202014%2001:20:51%20GMT	http://steelbattalion.org/robots.txt		(from )
20:24:09	23375/23375	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:20:51%20GMT	http://steelbattalion.org/	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/index.html	(from )
20:24:12	312/312	---M--	200	added ('OK')	text/css	etag:%22c6d03dc-138-4f2235a52de00%22	http://steelbattalion.org/sbdotorg.css	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/sbdotorg.css	(from http://steelbattalion.org/)
20:24:13	19504/19504	---M--	200	added ('OK')	image/gif	etag:%22c6d03ec-4c30-4f2235a80a4c0%22	http://steelbattalion.org/top.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/top.gif	(from http://steelbattalion.org/)
20:24:13	2081/2081	---M--	200	added ('OK')	image/gif	etag:%22c6d03ba-821-4f22359e80e40%22	http://steelbattalion.org/nav01.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/nav01.gif	(from http://steelbattalion.org/)
20:24:18	995/995	---M--	200	added ('OK')	image/gif	etag:%22c6d03c1-3e3-4f2235a0692c0%22	http://steelbattalion.org/navHomeOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navHomeOver.gif	(from http://steelbattalion.org/)
20:24:18	23375/23375	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:10%20GMT	http://steelbattalion.org/index.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/index-2.html	(from http://steelbattalion.org/)
20:24:19	957/957	---M--	200	added ('OK')	image/gif	etag:%22c6d03c2-3bd-4f2235a0692c0%22	http://steelbattalion.org/navHome.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navHome.gif	(from http://steelbattalion.org/)
20:24:21	8363/8363	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:16%20GMT	http://steelbattalion.org/recruits.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/recruits.html	(from http://steelbattalion.org/)
20:24:21	1889/1889	---M--	200	added ('OK')	image/gif	etag:%22c6d03ce-761-4f2235a251740%22	http://steelbattalion.org/navWhybuyOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navWhybuyOver.gif	(from http://steelbattalion.org/)
20:24:22	1894/1894	---M--	200	added ('OK')	image/gif	etag:%22c6d03cd-766-4f2235a251740%22	http://steelbattalion.org/navWhybuy.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navWhybuy.gif	(from http://steelbattalion.org/)
20:24:22	6534/6534	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:19%20GMT	http://steelbattalion.org/manual.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/manual.html	(from http://steelbattalion.org/)
20:24:23	1766/1766	---M--	200	added ('OK')	image/gif	etag:%22c6d03c4-6e6-4f2235a15d500%22	http://steelbattalion.org/navManualOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navManualOver.gif	(from http://steelbattalion.org/)
20:24:23	1738/1738	---M--	200	added ('OK')	image/gif	etag:%22c6d03c3-6ca-4f2235a15d500%22	http://steelbattalion.org/navManual.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navManual.gif	(from http://steelbattalion.org/)
20:24:24	1725/1725	---M--	200	added ('OK')	image/gif	etag:%22c6d03cc-6bd-4f2235a251740%22	http://steelbattalion.org/navWalkthroughOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navWalkthroughOver.gif	(from http://steelbattalion.org/)
20:24:24	1687/1687	---M--	200	added ('OK')	image/gif	etag:%22c6d03cb-697-4f2235a251740%22	http://steelbattalion.org/navWalkthrough.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navWalkthrough.gif	(from http://steelbattalion.org/)
20:24:26	51433/51433	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:20%20GMT	http://steelbattalion.org/fieldNotes.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/fieldNotes.html	(from http://steelbattalion.org/)
20:24:26	15572/15572	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:21%20GMT	http://steelbattalion.org/controller.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controller.html	(from http://steelbattalion.org/)
20:24:26	1437/1437	---M--	200	added ('OK')	image/gif	etag:%22c6d03be-59d-4f2235a0692c0%22	http://steelbattalion.org/navControllerOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navControllerOver.gif	(from http://steelbattalion.org/)
20:24:27	1503/1503	---M--	200	added ('OK')	image/gif	etag:%22c6d03bd-5df-4f22359f75080%22	http://steelbattalion.org/navController.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navController.gif	(from http://steelbattalion.org/)
20:24:28	1305/1305	---M--	200	added ('OK')	image/gif	etag:%22c6d03ca-519-4f2235a251740%22	http://steelbattalion.org/navVTover.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navVTover.gif	(from http://steelbattalion.org/)
20:24:30	1318/1318	---M--	200	added ('OK')	image/gif	etag:%22c6d03c9-526-4f2235a251740%22	http://steelbattalion.org/navVT.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navVT.gif	(from http://steelbattalion.org/)
20:24:30	1166/1166	---M--	200	added ('OK')	image/gif	etag:%22c6d03c6-48e-4f2235a15d500%22	http://steelbattalion.org/navMediaOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navMediaOver.gif	(from http://steelbattalion.org/)
20:24:30	1142/1142	---M--	200	added ('OK')	image/gif	etag:%22c6d03c5-476-4f2235a15d500%22	http://steelbattalion.org/navMedia.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navMedia.gif	(from http://steelbattalion.org/)
20:24:30	5134/5134	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:27%20GMT	http://steelbattalion.org/recon.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/recon.html	(from http://steelbattalion.org/)
20:24:31	1241/1241	---M--	200	added ('OK')	image/gif	etag:%22c6d03c8-4d9-4f2235a15d500%22	http://steelbattalion.org/navOnlineOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navOnlineOver.gif	(from http://steelbattalion.org/)
20:24:31	4646/4646	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:28%20GMT	http://steelbattalion.org/warfare.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/warfare.html	(from http://steelbattalion.org/)
20:24:31	1210/1210	---M--	200	added ('OK')	image/gif	etag:%22c6d03c7-4ba-4f2235a15d500%22	http://steelbattalion.org/navOnline.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navOnline.gif	(from http://steelbattalion.org/)
20:24:31	1186/1186	---M--	200	added ('OK')	image/gif	etag:%22c6d03c0-4a2-4f2235a0692c0%22	http://steelbattalion.org/navForumOver.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navForumOver.gif	(from http://steelbattalion.org/)
20:24:31	1165/1165	---M--	200	added ('OK')	image/gif	etag:%22c6d03bf-48d-4f2235a0692c0%22	http://steelbattalion.org/navForum.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/navForum.gif	(from http://steelbattalion.org/)
20:24:32	3105/3105	---M--	200	added ('OK')	image/gif	etag:%22c6d03bc-c21-4f22359f75080%22	http://steelbattalion.org/nav02b.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/nav02b.gif	(from http://steelbattalion.org/)
20:24:32	3051/3051	---M--	200	added ('OK')	image/gif	etag:%22c6d03bb-beb-4f22359f75080%22	http://steelbattalion.org/nav02.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/nav02.gif	(from http://steelbattalion.org/)
20:24:33	43/43	---M--	200	added ('OK')	image/gif	etag:%22c6d0394-2b-4f22358f3ea40%22	http://steelbattalion.org/greyPixel.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/greyPixel.gif	(from http://steelbattalion.org/)
20:24:35	110790/110790	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:24%20GMT	http://steelbattalion.org/vts2.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts2.html	(from http://steelbattalion.org/)
20:24:35	20083/20083	---M--	200	added ('OK')	image/jpeg	etag:%22c6d0401-4e73-4f2235abdadc0%22	http://steelbattalion.org/welcome.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/welcome.jpg	(from http://steelbattalion.org/)
20:24:36	6221/6221	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:31%20GMT	http://steelbattalion.org/consumer.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/consumer.html	(from http://steelbattalion.org/)
20:24:36	8584/8584	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:32%20GMT	http://steelbattalion.org/setups.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/setups.html	(from http://steelbattalion.org/)
20:24:37	10543/10543	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:33%20GMT	http://steelbattalion.org/n00b.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/n00b.html	(from http://steelbattalion.org/)
20:24:38	8397/8397	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:34%20GMT	http://steelbattalion.org/commTutorial.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/commTutorial.html	(from http://steelbattalion.org/)
20:24:46	10367/10367	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:32%20GMT	http://steelbattalion.org/drawings.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/drawings.html	(from http://steelbattalion.org/)
20:24:46	494/494	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Dec%202014%2001:21:43%20GMT	http://steelbattalion.org/forum/	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/forum/index.html	(from http://steelbattalion.org/)
20:24:51	10264/10264	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:33%20GMT	http://steelbattalion.org/vts2compare.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts2compare.html	(from http://steelbattalion.org/)
20:24:52	5218/5218	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:44%20GMT	http://steelbattalion.org/toys.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/toys.html	(from http://steelbattalion.org/)
20:24:55	10338/10338	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:33%20GMT	http://steelbattalion.org/locMaps.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/locMaps.html	(from http://steelbattalion.org/)
20:24:55	4456/4456	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:49%20GMT	http://steelbattalion.org/moviesSB.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/moviesSB.html	(from http://steelbattalion.org/)
20:24:57	13095/13095	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:35%20GMT	http://steelbattalion.org/screenshotsLOC.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/screenshotsLOC.html	(from http://steelbattalion.org/)
20:24:58	442/442	---M--	200	added ('OK')	image/gif	etag:%22c6d038a-1ba-4f22358a79f00%22	http://steelbattalion.org/endBit.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/endBit.gif	(from http://steelbattalion.org/)
20:24:58	5982/5982	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:48%20GMT	http://steelbattalion.org/product.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/product.html	(from http://steelbattalion.org/)
20:24:58	934/934	---M--	200	added ('OK')	image/gif	etag:%22c6d039e-3a6-4f223594f77c0%22	http://steelbattalion.org/headerRecruits.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/headerRecruits.gif	(from http://steelbattalion.org/recruits.php)
20:24:59	11269/11269	---M--	200	added ('OK')	image/jpeg	etag:%22c6d037f-2c05-4f22358891a80%22	http://steelbattalion.org/cutterBoom.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/cutterBoom.jpg	(from http://steelbattalion.org/recruits.php)
20:24:59	934/934	---M--	200	added ('OK')	image/gif	etag:%22c6d039b-3a6-4f22359403580%22	http://steelbattalion.org/headerManual.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/headerManual.gif	(from http://steelbattalion.org/manual.php)
20:24:59	8248/8248	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:56%20GMT	http://steelbattalion.org/n00b2.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/n00b2.html	(from http://steelbattalion.org/manual.php)
20:25:01	68194/68194	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:52%20GMT	http://steelbattalion.org/vts.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts.html	(from http://steelbattalion.org/)
20:25:01	22276/22276	---M--	200	added ('OK')	image/jpeg	etag:%22c6d03e8-5704-4f2235a716280%22	http://steelbattalion.org/startup.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/startup.jpg	(from http://steelbattalion.org/manual.php)
20:25:02	5768/5768	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:21:53%20GMT	http://steelbattalion.org/doodles.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/doodles.html	(from http://steelbattalion.org/)
20:25:03	22269/22269	---M--	200	added ('OK')	image/jpeg	etag:%22c6d036f-56fd-4f223584c1180%22	http://steelbattalion.org/cockpit1stGen.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/cockpit1stGen.jpg	(from http://steelbattalion.org/manual.php)
20:25:03	1060/1060	---M--	200	added ('OK')	image/gif	etag:%22c6d039a-424-4f22359403580%22	http://steelbattalion.org/headerFieldNotes.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/headerFieldNotes.gif	(from http://steelbattalion.org/fieldNotes.php)
20:25:04	24538/24538	---M--	200	added ('OK')	image/jpeg	etag:%22c6d036e-5fda-4f223584c1180%22	http://steelbattalion.org/cockpit2ndGen.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/cockpit2ndGen.jpg	(from http://steelbattalion.org/manual.php)
20:25:04	22681/22681	---M--	200	added ('OK')	image/jpeg	etag:%22c6d0370-5899-4f223585b53c0%22	http://steelbattalion.org/cockpit3rdGen.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/cockpit3rdGen.jpg	(from http://steelbattalion.org/manual.php)
20:25:05	1865/1865	---M--	200	added ('OK')	image/gif	etag:%22c6d0399-749-4f22359403580%22	http://steelbattalion.org/headerController.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/headerController.gif	(from http://steelbattalion.org/controller.php)
20:25:08	19508/19508	---M--	200	added ('OK')	image/jpeg	etag:%22c6d037b-4c34-4f2235879d840%22	http://steelbattalion.org/controllerOld.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controllerOld.jpg	(from http://steelbattalion.org/controller.php)
20:25:09	20129/20129	---M--	200	added ('OK')	image/jpeg	etag:%22c6d037a-4ea1-4f2235879d840%22	http://steelbattalion.org/controllerNew.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controllerNew.jpg	(from http://steelbattalion.org/controller.php)
20:25:11	34195/34195	---M--	200	added ('OK')	image/gif	etag:%22c6d03b3-8593-4f22359d8cc00%22	http://steelbattalion.org/measureController.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/measureController.gif	(from http://steelbattalion.org/controller.php)
20:25:12	18624/18624	---M--	200	added ('OK')	image/jpeg	etag:%22c6d03e2-48c0-4f2235a622040%22	http://steelbattalion.org/sideBySideThumb.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/sideBySideThumb.jpg	(from http://steelbattalion.org/controller.php)
20:25:14	10515/10515	---M--	200	added ('OK')	image/jpeg	etag:%22c6d03d5-2913-4f2235a439bc0%22	http://steelbattalion.org/plugsThumb.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/plugsThumb.jpg	(from http://steelbattalion.org/controller.php)
20:25:17	35093/35093	---M--	200	added ('OK')	image/jpeg	etag:%22c6d03d3-8915-4f2235a345980%22	http://steelbattalion.org/plugs.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/plugs.jpg	(from http://steelbattalion.org/controller.php)
20:25:18	105711/105711	---M--	200	added ('OK')	text/plain	etag:%22c6d03ea-19cef-4f2235a80a4c0%22	http://steelbattalion.org/tekki.txt	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/tekki.txt	(from http://steelbattalion.org/fieldNotes.php)
20:25:20	18841/18841	---M--	200	added ('OK')	image/jpeg	etag:%22c6d0378-4999-4f223586a9600%22	http://steelbattalion.org/controllerGutsThumb.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controllerGutsThumb.jpg	(from http://steelbattalion.org/controller.php)
20:25:22	92790/92790	---M--	200	added ('OK')	image/jpeg	etag:%22c6d03e1-16a76-4f2235a622040%22	http://steelbattalion.org/sideBySide.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/sideBySide.jpg	(from http://steelbattalion.org/controller.php)
20:25:23	15876/15876	---M--	200	added ('OK')	image/jpeg	etag:%22c6d0384-3e04-4f22358985cc0%22	http://steelbattalion.org/diagramThumb.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/diagramThumb.jpg	(from http://steelbattalion.org/controller.php)
20:25:23	496/496	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Dec%202014%2001:22:20%20GMT	http://steelbattalion.org/line.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/line.45.delayed	(from http://steelbattalion.org/controller.php)
20:25:23	1324/1324	---M--	200	added ('OK')	image/gif	etag:%22c6d039f-52c-4f223594f77c0%22	http://steelbattalion.org/headerVT.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/headerVT.gif	(from http://steelbattalion.org/vts2.php)
20:25:23	867/867	---M--	200	added ('OK')	image/gif	etag:%22c6d03fb-363-4f2235aae6b80%22	http://steelbattalion.org/weaponButtonTanks.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/weaponButtonTanks.gif	(from http://steelbattalion.org/vts2.php)
20:25:24	943/943	---M--	200	added ('OK')	image/gif	etag:%22c6d03f8-3af-4f2235a9f2940%22	http://steelbattalion.org/weaponButtonMainGrey.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/weaponButtonMainGrey.gif	(from http://steelbattalion.org/vts2.php)
20:25:27	95260/95260	---M--	200	added ('OK')	image/jpeg	etag:%22c6d0377-1741c-4f223586a9600%22	http://steelbattalion.org/controllerGuts.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controllerGuts.jpg	(from http://steelbattalion.org/controller.php)
20:25:28	917/917	---M--	200	added ('OK')	image/gif	etag:%22c6d03fa-395-4f2235aae6b80%22	http://steelbattalion.org/weaponButtonSubGrey.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/weaponButtonSubGrey.gif	(from http://steelbattalion.org/vts2.php)
20:25:29	106957/106957	---M--	200	added ('OK')	image/gif	etag:%22c6d0376-1a1cd-4f223586a9600%22	http://steelbattalion.org/controllerDiagram.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/controllerDiagram.gif	(from http://steelbattalion.org/controller.php)
20:25:30	43380/43380	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:22:22%20GMT	http://steelbattalion.org/weaponsSub2.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/weaponsSub2.html	(from http://steelbattalion.org/vts2.php)
20:25:32	39802/39802	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Dec%202014%2001:22:21%20GMT	http://steelbattalion.org/weaponsMain2.php	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/weaponsMain2.html	(from http://steelbattalion.org/vts2.php)
20:25:33	197/197	---M--	200	added ('OK')	image/gif	etag:%22c6d036c-c5-4f223584c1180%22	http://steelbattalion.org/buttonCompare.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/buttonCompare.gif	(from http://steelbattalion.org/vts2.php)
20:25:33	3228/3228	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0265-c9c-4f2236bc9b140%22	http://steelbattalion.org/vts/vtVitzh.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtVitzh.jpg	(from http://steelbattalion.org/vts2.php)
20:25:34	3582/3582	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0257-dfe-4f2236bab2cc0%22	http://steelbattalion.org/vts/vtMvitzh.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtMvitzh.jpg	(from http://steelbattalion.org/vts2.php)
20:25:35	3529/3529	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0267-dc9-4f2236bd8f380%22	http://steelbattalion.org/vts/vtVortex.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtVortex.jpg	(from http://steelbattalion.org/vts2.php)
20:25:41	94511/94511	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0284-1712f-4f2236c6247c0%22	http://steelbattalion.org/vts/hiRes/hiResvtVitzh.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtVitzh.jpg	(from http://steelbattalion.org/vts2.php)
20:25:45	3467/3467	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0260-d8b-4f2236bc9b140%22	http://steelbattalion.org/vts/vtScare.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtScare.jpg	(from http://steelbattalion.org/vts2.php)
20:25:46	77717/77717	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0286-12f95-4f2236c718a00%22	http://steelbattalion.org/vts/hiRes/hiResvtVortex.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtVortex.jpg	(from http://steelbattalion.org/vts2.php)
20:25:47	2848/2848	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0262-b20-4f2236bc9b140%22	http://steelbattalion.org/vts/vtScareA1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtScareA1.jpg	(from http://steelbattalion.org/vts2.php)
20:25:49	106921/106921	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0277-1a1a9-4f2236c15fc80%22	http://steelbattalion.org/vts/hiRes/hiResvtMvitzh.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtMvitzh.jpg	(from http://steelbattalion.org/vts2.php)
20:25:50	4353/4353	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0261-1101-4f2236bc9b140%22	http://steelbattalion.org/vts/vtScare2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtScare2.jpg	(from http://steelbattalion.org/vts2.php)
20:25:51	103318/103318	---M--	200	added ('OK')	image/jpeg	etag:%22d2e027f-19396-4f2236c530580%22	http://steelbattalion.org/vts/hiRes/hiResvtScare.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtScare.jpg	(from http://steelbattalion.org/vts2.php)
20:25:52	4061/4061	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0256-fdd-4f2236bab2cc0%22	http://steelbattalion.org/vts/vtMaelstrom.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtMaelstrom.jpg	(from http://steelbattalion.org/vts2.php)
20:25:53	49228/49228	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0281-c04c-4f2236c530580%22	http://steelbattalion.org/vts/hiRes/hiResvtScareA1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtScareA1.jpg	(from http://steelbattalion.org/vts2.php)
20:25:54	3424/3424	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0249-d60-4f2236b8ca840%22	http://steelbattalion.org/vts/vtBehemoth.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtBehemoth.jpg	(from http://steelbattalion.org/vts2.php)
20:26:08	128460/128460	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0280-1f5cc-4f2236c530580%22	http://steelbattalion.org/vts/hiRes/hiResvtScare2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/hiRes/hiResvtScare2.jpg	(from http://steelbattalion.org/vts2.php)
20:26:09	6543/6543	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0250-198f-4f2236b9bea80%22	http://steelbattalion.org/vts/vtGarpike.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/vts/vtGarpike.jpg	(from http://steelbattalion.org/vts2.php)
